,network,protocol,seeding_budget,mi_value,repetition_run,diffusion_len,active_actors_prct,seed_actors_prct,gain
82,er3,OR,1,0.7,1,1,1.5,1.0,0.5050505050505051
83,er5,OR,1,0.7,1,1,1.2,1.0,0.202020202020202
84,eu_trans_1,OR,1,0.7,1,0,1.5873015873015872,1.5873015873015872,0.0
85,eu_transportation,OR,1,0.7,1,2,1.9184652278177456,1.1990407673860912,0.728155339805825
86,lazega,OR,1,0.7,1,0,1.4084507042253522,1.4084507042253522,0.0
87,sf1,OR,1,0.7,1,0,1.0,1.0,0.0
88,sf2,OR,1,0.7,1,1,1.0999999999999999,1.0,0.10101010101010087
89,sf3,OR,1,0.7,1,1,1.0999999999999999,1.0,0.10101010101010087
90,sf5,OR,1,0.7,1,1,2.5,1.0,1.5151515151515151
91,aucs,OR,1,0.8,1,3,9.836065573770492,1.639344262295082,8.333333333333334
92,ckm_physicians,OR,1,0.8,1,0,1.2448132780082988,1.2448132780082988,0.0
93,er1,OR,1,0.8,1,0,1.0,1.0,0.0
94,er2,OR,1,0.8,1,1,1.0999999999999999,1.0,0.10101010101010087
95,er3,OR,1,0.8,1,1,1.5,1.0,0.5050505050505051
96,er5,OR,1,0.8,1,1,1.2,1.0,0.202020202020202
97,eu_trans_1,OR,1,0.8,1,0,1.5873015873015872,1.5873015873015872,0.0
98,eu_transportation,OR,1,0.8,1,2,1.9184652278177456,1.1990407673860912,0.728155339805825
99,lazega,OR,1,0.8,1,0,1.4084507042253522,1.4084507042253522,0.0
100,sf1,OR,1,0.8,1,0,1.0,1.0,0.0
101,sf2,OR,1,0.8,1,1,1.0999999999999999,1.0,0.10101010101010087
102,sf3,OR,1,0.8,1,1,1.0999999999999999,1.0,0.10101010101010087
103,sf5,OR,1,0.8,1,1,2.5,1.0,1.5151515151515151
104,aucs,OR,1,0.9,1,3,9.836065573770492,1.639344262295082,8.333333333333334
105,ckm_physicians,OR,1,0.9,1,0,1.2448132780082988,1.2448132780082988,0.0
106,er1,OR,1,0.9,1,0,1.0,1.0,0.0
107,er2,OR,1,0.9,1,1,1.0999999999999999,1.0,0.10101010101010087
108,er3,OR,1,0.9,1,1,1.5,1.0,0.5050505050505051
109,er5,OR,1,0.9,1,1,1.2,1.0,0.202020202020202
110,eu_trans_1,OR,1,0.9,1,0,1.5873015873015872,1.5873015873015872,0.0
111,eu_transportation,OR,1,0.9,1,2,1.9184652278177456,1.1990407673860912,0.728155339805825
112,lazega,OR,1,0.9,1,0,1.4084507042253522,1.4084507042253522,0.0
113,sf1,OR,1,0.9,1,0,1.0,1.0,0.0
114,sf2,OR,1,0.9,1,1,1.0999999999999999,1.0,0.10101010101010087
115,sf3,OR,1,0.9,1,1,1.0999999999999999,1.0,0.10101010101010087
116,sf5,OR,1,0.9,1,1,2.5,1.0,1.5151515151515151
117,aucs,OR,2,0.1,1,2,100.0,3.278688524590164,100.0
118,ckm_physicians,OR,2,0.1,1,4,85.47717842323651,2.0746887966804977,85.16949152542374
119,er1,OR,2,0.1,1,4,100.0,2.0,100.0
120,er2,OR,2,0.1,1,4,100.0,2.0,100.0
121,er3,OR,2,0.1,1,3,100.0,2.0,100.0
122,er5,OR,2,0.1,1,3,100.0,2.0,100.0
123,eu_trans_1,OR,2,0.1,1,0,3.1746031746031744,3.1746031746031744,0.0
124,eu_transportation,OR,2,0.1,1,4,100.0,2.158273381294964,100.0
125,lazega,OR,2,0.1,1,3,100.0,2.8169014084507045,100.0
126,sf1,OR,2,0.1,1,4,93.30000000000001,2.0,93.16326530612247
127,sf2,OR,2,0.1,1,3,80.60000000000001,2.0,80.20408163265307
128,sf3,OR,2,0.1,1,4,88.7,2.0,88.46938775510205
129,sf5,OR,2,0.1,1,3,99.0,2.0,98.9795918367347
130,aucs,OR,2,0.2,1,3,100.0,3.278688524590164,100.0
131,ckm_physicians,OR,2,0.2,1,5,85.47717842323651,2.0746887966804977,85.16949152542374
132,er1,OR,2,0.2,1,10,100.0,2.0,100.0
133,er2,OR,2,0.2,1,6,100.0,2.0,100.0
134,er3,OR,2,0.2,1,4,100.0,2.0,100.0
135,er5,OR,2,0.2,1,4,100.0,2.0,100.0
136,eu_trans_1,OR,2,0.2,1,0,3.1746031746031744,3.1746031746031744,0.0
137,eu_transportation,OR,2,0.2,1,4,100.0,2.158273381294964,100.0
138,lazega,OR,2,0.2,1,6,100.0,2.8169014084507045,100.0
139,sf1,OR,2,0.2,1,6,93.30000000000001,2.0,93.16326530612247
140,sf2,OR,2,0.2,1,5,80.60000000000001,2.0,80.20408163265307
141,sf3,OR,2,0.2,1,4,88.7,2.0,88.46938775510205
142,sf5,OR,2,0.2,1,3,99.0,2.0,98.9795918367347
143,aucs,OR,2,0.3,1,3,100.0,3.278688524590164,100.0
144,ckm_physicians,OR,2,0.3,1,7,85.47717842323651,2.0746887966804977,85.16949152542374
145,er1,OR,2,0.3,1,1,3.4000000000000004,2.0,1.4285714285714288
146,er2,OR,2,0.3,1,10,100.0,2.0,100.0
147,er3,OR,2,0.3,1,5,100.0,2.0,100.0
148,er5,OR,2,0.3,1,5,100.0,2.0,100.0
149,eu_trans_1,OR,2,0.3,1,0,3.1746031746031744,3.1746031746031744,0.0
150,eu_transportation,OR,2,0.3,1,5,100.0,2.158273381294964,100.0
151,lazega,OR,2,0.3,1,0,2.8169014084507045,2.8169014084507045,0.0
152,sf1,OR,2,0.3,1,15,93.30000000000001,2.0,93.16326530612247
153,sf2,OR,2,0.3,1,7,80.60000000000001,2.0,80.20408163265307
154,sf3,OR,2,0.3,1,6,88.7,2.0,88.46938775510205
155,sf5,OR,2,0.3,1,4,99.0,2.0,98.9795918367347
156,aucs,OR,2,0.4,1,6,100.0,3.278688524590164,100.0
157,ckm_physicians,OR,2,0.4,1,9,26.556016597510375,2.0746887966804977,25.000000000000004
158,er1,OR,2,0.4,1,1,2.1999999999999997,2.0,0.20408163265306092
159,er2,OR,2,0.4,1,2,2.9000000000000004,2.0,0.9183673469387758
160,er3,OR,2,0.4,1,7,7.8,2.0,5.918367346938775
161,er5,OR,2,0.4,1,3,2.9000000000000004,2.0,0.9183673469387758
162,eu_trans_1,OR,2,0.4,1,0,3.1746031746031744,3.1746031746031744,0.0
163,eu_transportation,OR,2,0.4,1,6,100.0,2.158273381294964,100.0
164,lazega,OR,2,0.4,1,0,2.8169014084507045,2.8169014084507045,0.0
165,sf1,OR,2,0.4,1,2,3.1,2.0,1.1224489795918369
166,sf2,OR,2,0.4,1,2,3.1,2.0,1.1224489795918369
167,sf3,OR,2,0.4,1,3,3.1,2.0,1.1224489795918369
168,sf5,OR,2,0.4,1,6,99.0,2.0,98.9795918367347
169,aucs,OR,2,0.5,1,5,29.508196721311474,3.278688524590164,27.118644067796613
170,ckm_physicians,OR,2,0.5,1,0,2.0746887966804977,2.0746887966804977,0.0
171,er1,OR,2,0.5,1,0,2.0,2.0,0.0
172,er2,OR,2,0.5,1,1,2.1,2.0,0.1020408163265307
173,er3,OR,2,0.5,1,2,3.1,2.0,1.1224489795918369
174,er5,OR,2,0.5,1,1,2.3,2.0,0.3061224489795917
175,eu_trans_1,OR,2,0.5,1,0,3.1746031746031744,3.1746031746031744,0.0
176,eu_transportation,OR,2,0.5,1,2,2.877697841726619,2.158273381294964,0.7352941176470592
177,lazega,OR,2,0.5,1,0,2.8169014084507045,2.8169014084507045,0.0
178,sf1,OR,2,0.5,1,1,2.5,2.0,0.5102040816326531
179,sf2,OR,2,0.5,1,1,2.5,2.0,0.5102040816326531
180,sf3,OR,2,0.5,1,1,2.3,2.0,0.3061224489795917
181,sf5,OR,2,0.5,1,5,6.7,2.0,4.795918367346939
182,aucs,OR,2,0.6,1,6,29.508196721311474,3.278688524590164,27.118644067796613
183,ckm_physicians,OR,2,0.6,1,0,2.0746887966804977,2.0746887966804977,0.0
184,er1,OR,2,0.6,1,0,2.0,2.0,0.0
185,er2,OR,2,0.6,1,1,2.1,2.0,0.1020408163265307
186,er3,OR,2,0.6,1,2,3.1,2.0,1.1224489795918369
187,er5,OR,2,0.6,1,1,2.3,2.0,0.3061224489795917
188,eu_trans_1,OR,2,0.6,1,0,3.1746031746031744,3.1746031746031744,0.0
189,eu_transportation,OR,2,0.6,1,2,2.877697841726619,2.158273381294964,0.7352941176470592
190,lazega,OR,2,0.6,1,0,2.8169014084507045,2.8169014084507045,0.0
191,sf1,OR,2,0.6,1,1,2.5,2.0,0.5102040816326531
192,sf2,OR,2,0.6,1,1,2.5,2.0,0.5102040816326531
193,sf3,OR,2,0.6,1,1,2.3,2.0,0.3061224489795917
194,sf5,OR,2,0.6,1,5,6.7,2.0,4.795918367346939
195,aucs,OR,2,0.7,1,5,21.311475409836063,3.278688524590164,18.644067796610166
196,ckm_physicians,OR,2,0.7,1,0,2.0746887966804977,2.0746887966804977,0.0
197,er1,OR,2,0.7,1,0,2.0,2.0,0.0
