,network,protocol,seeding_budget,mi_value,diffusion_len,active_actors_prct,seed_actors_prct,gain,selection_metric
49,timik1q2009,AND,25,0.7,13,54.41314706168357,25.000810346504167,39.21687267698159,vote_rank
50,arxiv,AND,25,0.8,1,27.436900106647705,25.00533238535371,3.242320819112631,vote_rank
51,timik1q2009,AND,25,0.8,3,47.51709831123789,25.000810346504167,30.02204166306509,vote_rank
52,arxiv,AND,25,0.9,1,27.422680412371136,25.00533238535371,3.223359878649989,vote_rank
53,timik1q2009,AND,25,0.9,2,46.26106122978185,25.000810346504167,28.34730745959028,vote_rank
54,arxiv,AND,30,0.1,15,53.88553146107359,30.00355492356914,34.11884205180296,vote_rank
55,timik1q2009,AND,30,0.1,5,98.71316975138568,30.000648277203336,98.1616540482971,vote_rank
56,arxiv,AND,30,0.2,7,46.981869889797366,30.00355492356914,24.25596749619096,vote_rank
57,timik1q2009,AND,30,0.2,6,98.7083076723607,30.000648277203336,98.15470815679193,vote_rank
58,arxiv,AND,30,0.3,7,42.98613579808034,30.00355492356914,18.547486033519554,vote_rank
59,timik1q2009,AND,30,0.3,7,98.64023856601082,30.000648277203336,98.05746567571948,vote_rank
60,arxiv,AND,30,0.4,4,38.10878066121578,30.00355492356914,11.579481970543425,vote_rank
61,timik1q2009,AND,30,0.4,8,98.04868561797024,30.000648277203336,97.21238220925656,vote_rank
62,arxiv,AND,30,0.5,2,33.58691788126556,30.00355492356914,5.119349923819206,vote_rank
63,timik1q2009,AND,30,0.5,10,92.35032900068067,30.000648277203336,89.07179736519181,vote_rank
64,arxiv,AND,30,0.6,2,33.53003910415926,30.00355492356914,5.038090401218892,vote_rank
65,timik1q2009,AND,30,0.6,18,91.0489125149914,30.000648277203336,87.2126137389734,vote_rank
66,arxiv,AND,30,0.7,2,32.314255243512264,30.00355492356914,3.301168105637382,vote_rank
67,timik1q2009,AND,30,0.7,23,67.94755437425043,30.000648277203336,54.21036790072005,vote_rank
68,arxiv,AND,30,0.8,1,32.00853181656594,30.00355492356914,2.864398171660742,vote_rank
69,timik1q2009,AND,30,0.8,5,53.90911153609284,30.000648277203336,34.15526382811234,vote_rank
70,arxiv,AND,30,0.9,1,31.972982580874508,30.00355492356914,2.81361097003555,vote_rank
71,timik1q2009,AND,30,0.9,2,52.03883180447959,30.000648277203336,31.483410895788467,vote_rank
72,arxiv,AND,31,0.1,9,55.54212584429435,31.006043370067545,35.56265457543281,vote_rank
73,timik1q2009,AND,31,0.1,5,98.73585945350231,31.000615863343167,98.16789589890544,vote_rank
74,arxiv,AND,31,0.2,7,48.78066121578386,31.006043370067545,25.76257213520197,vote_rank
75,timik1q2009,AND,31,0.2,6,98.73099737447733,31.000615863343167,98.16084934467044,vote_rank
76,arxiv,AND,31,0.3,7,44.41521507287594,31.006043370067545,19.43528441879638,vote_rank
77,timik1q2009,AND,31,0.3,7,98.66292826812744,31.000615863343167,98.06219758538072,vote_rank
78,arxiv,AND,31,0.4,4,39.33167436900107,31.006043370067545,12.067188788128613,vote_rank
79,timik1q2009,AND,31,0.4,8,98.1102719522868,31.000615863343167,97.26123925400478,vote_rank
80,arxiv,AND,31,0.5,3,34.75293281194454,31.006043370067545,5.43075020610057,vote_rank
81,timik1q2009,AND,31,0.5,10,92.56750186379696,31.000615863343167,89.22816742612864,vote_rank
82,arxiv,AND,31,0.6,2,34.6178457163171,31.006043370067545,5.234954657873041,vote_rank
83,timik1q2009,AND,31,0.6,19,91.454085767074,31.000615863343167,87.61450650631842,vote_rank
84,arxiv,AND,31,0.7,2,33.338073231425525,31.006043370067545,3.3800494641385,vote_rank
85,timik1q2009,AND,31,0.7,17,70.84859485916178,31.000615863343167,57.751209658477,vote_rank
86,arxiv,AND,31,0.8,1,33.00391041592606,31.006043370067545,2.8957131079967007,vote_rank
87,timik1q2009,AND,31,0.8,4,55.15704515250721,31.000615863343167,35.009630290787804,vote_rank
88,arxiv,AND,31,0.9,1,32.96836118023462,31.006043370067545,2.8441879637262946,vote_rank
89,timik1q2009,AND,31,0.9,2,53.08579948786101,31.000615863343167,32.00779818668671,vote_rank
90,arxiv,AND,32,0.1,8,58.09456096693921,32.00142196942765,38.37306566290256,vote_rank
91,timik1q2009,AND,32,0.1,5,98.75854915561897,32.000583449483,98.17432132897969,vote_rank
92,arxiv,AND,32,0.2,6,50.821187344472094,32.00142196942765,27.676704307821,vote_rank
93,timik1q2009,AND,32,0.2,6,98.75368707659396,32.000583449483,98.16717115141692,vote_rank
94,arxiv,AND,32,0.3,7,46.60504799146818,32.00142196942765,21.47636971978252,vote_rank
95,timik1q2009,AND,32,0.3,6,98.68885935626074,32.000583449483,98.07183545058037,vote_rank
96,arxiv,AND,32,0.4,4,41.151795236402414,32.00142196942765,13.456712672521958,vote_rank
97,timik1q2009,AND,32,0.4,8,98.17347897961167,32.000583449483,97.31391662892962,vote_rank
98,arxiv,AND,32,0.5,3,35.96871667259154,32.00142196942765,5.834378920953583,vote_rank
99,timik1q2009,AND,32,0.5,8,92.88029561440472,32.000583449483,89.5297566556236,vote_rank
100,arxiv,AND,32,0.6,2,35.83362957696409,32.00142196942765,5.635717273107488,vote_rank
101,timik1q2009,AND,32,0.6,18,91.8916728793232,32.000583449483,88.07588721786591,vote_rank
102,arxiv,AND,32,0.7,2,34.5111980092428,32.00142196942765,3.690924299456294,vote_rank
103,timik1q2009,AND,32,0.7,22,73.59404881527341,32.000583449483,61.16738565674381,vote_rank
104,arxiv,AND,32,0.8,1,34.00639886242446,32.00142196942765,2.948557089084076,vote_rank
105,timik1q2009,AND,32,0.8,5,56.2882888723218,32.000583449483,35.71752031842123,vote_rank
106,arxiv,AND,32,0.9,1,33.97795947387131,32.00142196942765,2.906733584274363,vote_rank
107,timik1q2009,AND,32,0.9,2,54.05335321383424,32.000583449483,32.43082203208046,vote_rank
108,arxiv,AND,33,0.1,9,61.66370423035905,33.00391041592606,42.77830839435425,vote_rank
109,timik1q2009,AND,33,0.1,5,98.7990664808272,33.000551035622834,98.20754716981132,vote_rank
110,arxiv,AND,33,0.2,13,54.26235335940277,33.00391041592606,31.73087127241855,vote_rank
111,timik1q2009,AND,33,0.2,6,98.7942044018022,33.000551035622834,98.20029027576196,vote_rank
112,arxiv,AND,33,0.3,8,48.68823320298613,33.00391041592606,23.41080335349676,vote_rank
113,timik1q2009,AND,33,0.3,6,98.729376681469,33.000551035622834,98.10353168843734,vote_rank
114,arxiv,AND,33,0.4,4,43.00035549235691,33.00391041592606,14.920938130107178,vote_rank
115,timik1q2009,AND,33,0.4,8,98.2269618488866,33.000551035622834,97.35365263667153,vote_rank
116,arxiv,AND,33,0.5,3,37.21293992179168,33.00391041592606,6.282500265308286,vote_rank
117,timik1q2009,AND,33,0.5,8,93.16067550484588,33.000551035622834,89.79196903725206,vote_rank
118,arxiv,AND,33,0.6,2,37.07785282616424,33.00391041592606,6.080865966252788,vote_rank
119,timik1q2009,AND,33,0.6,18,92.2174321739976,33.000551035622834,88.38413159167877,vote_rank
120,arxiv,AND,33,0.7,2,35.64166370423036,33.00391041592606,3.93717499734692,vote_rank
121,timik1q2009,AND,33,0.7,20,76.50481345823475,33.000551035622834,64.93226898887278,vote_rank
122,arxiv,AND,33,0.8,1,35.101315321720584,33.00391041592606,3.1306378011249087,vote_rank
123,timik1q2009,AND,33,0.8,5,57.44384298726135,33.000551035622834,36.48282535074987,vote_rank
124,arxiv,AND,33,0.9,1,35.101315321720584,33.00391041592606,3.1306378011249087,vote_rank
125,timik1q2009,AND,33,0.9,2,55.07114842306571,33.000551035622834,32.94146105466861,vote_rank
126,arxiv,AND,34,0.1,9,63.99573409171703,34.00639886242446,45.442792501616026,vote_rank
127,timik1q2009,AND,34,0.1,5,98.82175618294384,34.000518621762666,98.21476806718562,vote_rank
128,arxiv,AND,34,0.2,12,56.42374688944187,34.00639886242446,33.96897220426631,vote_rank
129,timik1q2009,AND,34,0.2,6,98.81689410391884,34.000518621762666,98.20740122289617,vote_rank
130,arxiv,AND,34,0.3,8,51.09136153572699,34.00639886242446,25.88881706528766,vote_rank
131,timik1q2009,AND,34,0.3,6,98.75206638358564,34.000518621762666,98.10917663236994,vote_rank
132,arxiv,AND,34,0.4,4,44.52897262708852,34.00639886242446,15.94483947425124,vote_rank
133,timik1q2009,AND,34,0.4,8,98.2707205601115,34.000518621762666,97.3798590477126,vote_rank
134,arxiv,AND,34,0.5,3,38.42872378243868,34.00639886242446,6.701141995259642,vote_rank
135,timik1q2009,AND,34,0.5,8,93.4718485624453,34.000518621762666,90.10878373400782,vote_rank
136,arxiv,AND,34,0.6,2,38.29363668681123,34.00639886242446,6.496444731738844,vote_rank
137,timik1q2009,AND,34,0.6,17,92.73119185763832,34.000518621762666,88.98656778724553,vote_rank
138,arxiv,AND,34,0.7,2,36.82189832918592,34.00639886242446,4.266321913380728,vote_rank
139,timik1q2009,AND,34,0.7,19,77.83378172506565,34.000518621762666,66.414556884316,vote_rank
140,arxiv,AND,34,0.8,1,36.260220405261286,34.00639886242446,3.415212238741644,vote_rank
141,timik1q2009,AND,34,0.8,5,58.44218988039286,34.000518621762666,37.03312624315498,vote_rank
142,arxiv,AND,34,0.9,1,36.260220405261286,34.00639886242446,3.415212238741644,vote_rank
143,timik1q2009,AND,34,0.9,2,55.98683997277236,34.000518621762666,33.3128698769737,vote_rank
144,arxiv,AND,35,0.1,8,65.83718450053324,35.00177746178457,47.44038503609714,vote_rank
145,timik1q2009,AND,35,0.1,5,98.89306667531037,35.0004862079025,98.2970129157732,vote_rank
146,arxiv,AND,35,0.2,9,58.74155705652328,35.00177746178457,36.52373660030628,vote_rank
147,timik1q2009,AND,35,0.2,6,98.88820459628536,35.0004862079025,98.28953273824364,vote_rank
148,arxiv,AND,35,0.3,7,52.59864912904373,35.00177746178457,27.072850579741857,vote_rank
149,timik1q2009,AND,35,0.3,6,98.82337687595216,35.0004862079025,98.18979703784971,vote_rank
150,arxiv,AND,35,0.4,4,45.99360113757554,35.00177746178457,16.910960402537732,vote_rank
151,timik1q2009,AND,35,0.4,8,98.37606560565295,35.0004862079025,97.5016207051314,vote_rank
152,arxiv,AND,35,0.5,3,39.66583718450053,35.00177746178457,7.175672719317436,vote_rank
153,timik1q2009,AND,35,0.5,8,93.74736637386148,35.0004862079025,90.38049169700297,vote_rank
154,arxiv,AND,35,0.6,2,39.53075008887309,35.00177746178457,6.9678407350689175,vote_rank
155,timik1q2009,AND,35,0.6,17,93.09422709150432,35.0004862079025,89.37565451553382,vote_rank
156,arxiv,AND,35,0.7,2,37.73906861002489,35.00177746178457,4.211332312404294,vote_rank
157,timik1q2009,AND,35,0.7,18,79.45123334737933,35.0004862079025,68.38627636762578,vote_rank
158,arxiv,AND,35,0.8,2,37.2058300746534,35.00177746178457,3.390942900896967,vote_rank
159,timik1q2009,AND,35,0.8,5,59.6026060743574,35.0004862079025,37.84969829950632,vote_rank
160,arxiv,AND,35,0.9,1,37.18450053323853,35.00177746178457,3.358127324436666,vote_rank
161,timik1q2009,AND,35,0.9,2,56.92522122459563,35.0004862079025,33.73061387323592,vote_rank
162,arxiv,AND,36,0.1,8,67.6501955207963,36.004265908282974,49.45006110432174,vote_rank
163,timik1q2009,AND,36,0.1,5,98.92223914946032,36.00045379404233,98.31598673048192,vote_rank
164,arxiv,AND,36,0.2,8,60.8389619623178,36.004265908282974,38.80679924452838,vote_rank
165,timik1q2009,AND,36,0.2,6,98.91737707043532,36.00045379404233,98.3083896781382,vote_rank
166,arxiv,AND,36,0.3,12,54.54674724493424,36.004265908282974,28.97455838240196,vote_rank
167,timik1q2009,AND,36,0.3,6,98.85254935010212,36.00045379404233,98.20709564688902,vote_rank
168,arxiv,AND,36,0.4,4,47.18094560966939,36.004265908282974,17.464726141539828,vote_rank
169,timik1q2009,AND,36,0.4,8,98.4149622378529,36.00045379404233,97.52336093595684,vote_rank
170,arxiv,AND,36,0.5,3,40.69676501955208,36.004265908282974,7.332518609043428,vote_rank
171,timik1q2009,AND,36,0.5,8,94.03909111536092,36.00045379404233,90.68601382663527,vote_rank
172,arxiv,AND,36,0.6,2,40.53323853537149,36.004265908282974,7.076991445394951,vote_rank
173,timik1q2009,AND,36,0.6,17,93.38919321902046,36.00045379404233,89.67054116336196,vote_rank
174,arxiv,AND,36,0.7,2,38.72733736224671,36.004265908282974,4.255082768581259,vote_rank
175,timik1q2009,AND,36,0.7,21,80.68133934070208,36.00045379404233,69.81437868773583,vote_rank
176,arxiv,AND,36,0.8,2,38.17987913259865,36.004265908282974,3.3996222641928653,vote_rank
177,timik1q2009,AND,36,0.8,5,60.58798742342225,36.00045379404233,38.4182937020436,vote_rank
178,arxiv,AND,36,0.9,1,38.158549591183785,36.004265908282974,3.3662926341517507,vote_rank
179,timik1q2009,AND,36,0.9,2,57.78094713299407,36.00045379404233,34.032262148952874,vote_rank
180,arxiv,AND,37,0.1,8,69.28546036260221,37.00675435478137,51.241534988713326,vote_rank
181,timik1q2009,AND,37,0.1,5,98.94979093060192,37.00042138018216,98.33299032722782,vote_rank
182,arxiv,AND,37,0.2,8,63.07145396373978,37.00675435478137,41.37697516930022,vote_rank
183,timik1q2009,AND,37,0.2,6,98.94492885157692,37.00042138018216,98.32527268985388,vote_rank
184,arxiv,AND,37,0.3,12,56.69392108069676,37.00675435478137,31.25282167042889,vote_rank
185,timik1q2009,AND,37,0.3,6,98.88010113124372,37.00042138018216,98.22237085820127,vote_rank
186,arxiv,AND,37,0.4,7,48.75222182723071,37.00675435478137,18.645598194130923,vote_rank
187,timik1q2009,AND,37,0.4,8,98.4733071861528,37.00042138018216,97.5766618645812,vote_rank
188,arxiv,AND,37,0.5,4,42.09740490579453,37.00675435478137,8.081264108352148,vote_rank
189,timik1q2009,AND,37,0.5,8,94.26922952254384,37.00042138018216,90.90347808190984,vote_rank
190,arxiv,AND,37,0.6,2,41.91965872733736,37.00675435478137,7.7990970654627585,vote_rank
191,timik1q2009,AND,37,0.6,16,93.61446954717836,37.00042138018216,89.86416958221857,vote_rank
192,arxiv,AND,37,0.7,2,40.02132954141486,37.00675435478137,4.785553047404062,vote_rank
193,timik1q2009,AND,37,0.7,16,81.5095134679589,37.00042138018216,70.64982506688618,vote_rank
194,arxiv,AND,37,0.8,2,39.381443298969074,37.00675435478137,3.769751693002262,vote_rank
195,timik1q2009,AND,37,0.8,6,61.63819649282033,37.00042138018216,39.10784111957192,vote_rank
196,arxiv,AND,37,0.9,1,39.33878421613935,37.00675435478137,3.702031602708804,vote_rank
197,timik1q2009,AND,37,0.9,2,58.67232828757577,37.00042138018216,34.40008232146534,vote_rank
198,arxiv,AND,38,0.1,8,71.290437255599,38.00213295414149,53.69266055045871,vote_rank
199,timik1q2009,AND,38,0.1,5,98.97410132572688,38.000388966322,98.34531433799503,vote_rank
200,arxiv,AND,38,0.2,11,66.48418059011732,38.00213295414149,45.94036697247707,vote_rank
201,timik1q2009,AND,38,0.2,6,98.96923924670187,38.000388966322,98.33747222585284,vote_rank
202,arxiv,AND,38,0.3,12,59.13970849626733,38.00213295414149,34.09403669724771,vote_rank
203,timik1q2009,AND,38,0.3,6,98.90441152636868,38.000388966322,98.23291073062344,vote_rank
204,arxiv,AND,38,0.4,7,50.62211162460007,38.00213295414149,20.355504587155966,vote_rank
205,timik1q2009,AND,38,0.4,8,98.50734173932774,38.000388966322,97.5924715723435,vote_rank
206,arxiv,AND,38,0.5,4,43.6900106647707,38.00213295414149,9.174311926605496,vote_rank
207,timik1q2009,AND,38,0.5,8,94.43940228841852,38.000388966322,91.0312377466998,vote_rank
208,arxiv,AND,38,0.6,3,43.476715250622114,38.00213295414149,8.8302752293578,vote_rank
209,timik1q2009,AND,38,0.6,16,93.818676866228,38.000388966322,90.03006142987844,vote_rank
210,arxiv,AND,38,0.7,2,41.457518663348736,38.00213295414149,5.573394495412839,vote_rank
211,timik1q2009,AND,38,0.7,17,82.36199799034067,38.000388966322,71.55143118546596,vote_rank
212,arxiv,AND,38,0.8,2,40.7891930323498,38.00213295414149,4.4954128440366885,vote_rank
213,timik1q2009,AND,38,0.8,7,62.73864704547665,38.000388966322,39.90066657953209,vote_rank
214,arxiv,AND,38,0.9,1,40.76075364379666,38.00213295414149,4.449541284403673,vote_rank
215,timik1q2009,AND,38,0.9,2,59.57829567923244,38.000388966322,34.803293687099725,vote_rank
216,arxiv,AND,39,0.1,10,73.39495200853182,39.00462140063989,56.38186268795896,vote_rank
217,timik1q2009,AND,39,0.1,5,98.99354964182685,39.00035655246184,98.35007173601149,vote_rank
218,arxiv,AND,39,0.2,13,69.10771418414504,39.00462140063989,49.35307145354936,vote_rank
219,timik1q2009,AND,39,0.2,6,98.98868756280186,39.00035655246184,98.34210106806952,vote_rank
220,arxiv,AND,39,0.3,9,61.44329896907217,39.00462140063989,36.78750437113883,vote_rank
221,timik1q2009,AND,39,0.3,6,98.9319633075103,39.00035655246184,98.24910994207984,vote_rank
222,arxiv,AND,39,0.4,6,52.442232492001416,39.00462140063989,22.030539689940536,vote_rank
223,timik1q2009,AND,39,0.4,8,98.55110045055264,39.00035655246184,97.62474095329188,vote_rank
224,arxiv,AND,39,0.5,4,45.11198009242801,39.00462140063989,10.012822007226942,vote_rank
225,timik1q2009,AND,39,0.5,8,94.76029950406792,39.00035655246184,91.4102768478665,vote_rank
226,arxiv,AND,39,0.6,4,44.93423391397085,39.00462140063989,9.721412752069,vote_rank
227,timik1q2009,AND,39,0.6,13,94.21574665326894,39.00035655246184,90.51756203836548,vote_rank
228,arxiv,AND,39,0.7,3,43.09278350515464,39.00462140063989,6.702412868632705,vote_rank
229,timik1q2009,AND,39,0.7,17,83.58724190463842,39.00035655246184,73.09368191721131,vote_rank
230,arxiv,AND,39,0.8,2,42.39601848560256,39.00462140063989,5.560088588413563,vote_rank
231,timik1q2009,AND,39,0.8,6,63.80182165894136,39.00035655246184,40.658377172007,vote_rank
232,arxiv,AND,39,0.9,1,42.374688944187696,39.00462140063989,5.5251194777946,vote_rank
233,timik1q2009,AND,39,0.9,2,60.44212505267252,39.00035655246184,35.15064562410329,vote_rank
234,arxiv,AND,40,0.1,10,75.37148951297547,40.0,58.95248252162579,vote_rank
235,timik1q2009,AND,40,0.1,5,99.01461865093512,40.00032413860167,98.35768887928472,vote_rank
236,arxiv,AND,40,0.2,11,70.84251688588695,40.0,51.40419480981159,vote_rank
237,timik1q2009,AND,40,0.2,6,99.01461865093512,40.00032413860167,98.35768887928472,vote_rank
238,arxiv,AND,40,0.3,9,63.63313188766442,40.0,39.38855314610736,vote_rank
239,timik1q2009,AND,40,0.3,6,98.96113578166025,40.00032413860167,98.26855028227222,vote_rank
240,arxiv,AND,40,0.4,6,54.15570565232848,40.0,23.5928427538808,vote_rank
241,timik1q2009,AND,40,0.4,8,98.59161777576092,40.00032413860167,97.652683612004,vote_rank
242,arxiv,AND,40,0.5,4,46.505510131532176,40.0,10.84251688588696,vote_rank
243,timik1q2009,AND,40,0.5,8,94.94181712100094,40.00032413860167,91.56964965830204,vote_rank
244,arxiv,AND,40,0.6,3,46.19267685744756,40.0,10.321128095745932,vote_rank
245,timik1q2009,AND,40,0.6,13,94.42643674435188,40.00032413860167,90.71067772345428,vote_rank
246,arxiv,AND,40,0.7,3,44.23746889441877,40.0,7.062448157364614,vote_rank
247,timik1q2009,AND,40,0.7,17,84.2209328708956,40.00032413860167,73.70141271170417,vote_rank
248,arxiv,AND,40,0.8,1,43.69712051190899,40.0,6.161867519848319,vote_rank
249,timik1q2009,AND,40,0.8,7,65.05461735438072,40.00032413860167,41.75738094594958,vote_rank
250,arxiv,AND,40,0.9,1,43.65446142907927,40.0,6.090769048465449,vote_rank
251,timik1q2009,AND,40,0.9,2,61.3967132345791,40.00032413860167,35.66084114421544,vote_rank
0,arxiv,OR,1,0.1,9,62.04052612868824,1.0024884464984003,61.65613329503017,neighbourhood_size_discount
1,timik1q2009,OR,1,0.1,5,99.07944637126836,1.0015882791481638,99.0701329317006,neighbourhood_size_discount
2,arxiv,OR,1,0.2,13,58.05901173124778,1.0024884464984003,57.63430048836542,neighbourhood_size_discount
3,timik1q2009,OR,1,0.2,5,99.07944637126836,1.0015882791481638,99.0701329317006,neighbourhood_size_discount
4,arxiv,OR,1,0.3,18,51.41841450408816,1.0024884464984003,50.92645791439242,neighbourhood_size_discount
5,timik1q2009,OR,1,0.3,5,99.05027389711842,1.0015882791481638,99.04066531333902,neighbourhood_size_discount
6,arxiv,OR,1,0.4,13,34.68894418769997,1.0024884464984003,34.02757828210285,neighbourhood_size_discount
7,timik1q2009,OR,1,0.4,7,98.82661826196882,1.0015882791481638,98.81474690590008,neighbourhood_size_discount
8,arxiv,OR,1,0.5,14,14.525417703519375,1.0024884464984003,13.659867854064924,neighbourhood_size_discount
9,timik1q2009,OR,1,0.5,10,96.88178665197238,1.0015882791481638,96.8502390151267,neighbourhood_size_discount
10,arxiv,OR,1,0.6,12,13.309633842872378,1.0024884464984003,12.431772479172652,neighbourhood_size_discount
11,timik1q2009,OR,1,0.6,16,96.74402774626432,1.0015882791481638,96.7110863728636,neighbourhood_size_discount
12,arxiv,OR,1,0.7,10,5.417703519374333,1.0024884464984003,4.4599253088193045,neighbourhood_size_discount
13,timik1q2009,OR,1,0.7,6,25.0186379695958,1.0015882791481638,24.260035361142037,neighbourhood_size_discount
14,arxiv,OR,1,0.8,5,3.4767152506221115,1.0024884464984003,2.4992818155702388,neighbourhood_size_discount
15,timik1q2009,OR,1,0.8,5,20.08848983825484,1.0015882791481638,19.280007858031563,neighbourhood_size_discount
16,arxiv,OR,1,0.9,5,3.426946320654106,1.0024884464984003,2.449008905486929,neighbourhood_size_discount
17,timik1q2009,OR,1,0.9,5,18.22307218566659,1.0015882791481638,17.395717372798117,neighbourhood_size_discount
18,arxiv,OR,2,0.1,9,62.21116246000711,2.0049768929968006,61.43800333744467,neighbourhood_size_discount
19,timik1q2009,OR,2,0.1,5,99.07944637126836,2.001555865287997,99.06064464914748,neighbourhood_size_discount
20,arxiv,OR,2,0.2,13,59.00462140063989,2.0049768929968006,58.165856489878834,neighbourhood_size_discount
21,timik1q2009,OR,2,0.2,5,99.07944637126836,2.001555865287997,99.06064464914748,neighbourhood_size_discount
22,arxiv,OR,2,0.3,15,52.698186988979735,2.0049768929968006,51.73039251251541,neighbourhood_size_discount
23,timik1q2009,OR,2,0.3,5,99.05027389711842,2.001555865287997,99.03087634577538,neighbourhood_size_discount
24,arxiv,OR,2,0.4,13,37.79594738713118,2.0049768929968006,36.52325328302982,neighbourhood_size_discount
25,timik1q2009,OR,2,0.4,6,98.82661826196882,2.001555865287997,98.80265268658938,neighbourhood_size_discount
26,arxiv,OR,2,0.5,13,19.409882687522217,2.0049768929968006,17.761009939780887,neighbourhood_size_discount
27,timik1q2009,OR,2,0.5,8,96.88178665197238,2.001555865287997,96.81809912845024,neighbourhood_size_discount
28,arxiv,OR,2,0.6,14,17.66086029150373,2.0049768929968006,15.976202568381336,neighbourhood_size_discount
29,timik1q2009,OR,2,0.6,10,96.74402774626432,2.001555865287997,96.67752658474872,neighbourhood_size_discount
30,arxiv,OR,2,0.7,10,9.64095271951653,2.0049768929968006,7.792207792207791,neighbourhood_size_discount
31,timik1q2009,OR,2,0.7,17,93.98722893909436,2.001555865287997,93.86442191608648,neighbourhood_size_discount
32,arxiv,OR,2,0.8,6,6.740135087095628,2.0049768929968006,4.8320394689109785,neighbourhood_size_discount
33,timik1q2009,OR,2,0.8,8,31.665099996758617,2.001555865287997,30.269403145517398,neighbourhood_size_discount
34,arxiv,OR,2,0.9,5,6.405972271596161,2.0049768929968006,4.491039686570413,neighbourhood_size_discount
35,timik1q2009,OR,2,0.9,7,27.50640173738291,2.001555865287997,26.025766120363176,neighbourhood_size_discount
36,arxiv,OR,3,0.1,7,62.65908282971916,3.0003554923569142,61.50406802023015,neighbourhood_size_discount
37,timik1q2009,OR,3,0.1,5,99.07944637126836,3.0015234514278304,99.05096073517124,neighbourhood_size_discount
38,arxiv,OR,3,0.2,9,59.29612513330963,3.0003554923569142,58.03708861687311,neighbourhood_size_discount
39,timik1q2009,OR,3,0.2,5,99.07944637126836,3.0015234514278304,99.05096073517124,neighbourhood_size_discount
40,arxiv,OR,3,0.3,15,54.18414504088162,3.0003554923569142,52.76698673312322,neighbourhood_size_discount
41,timik1q2009,OR,3,0.3,5,99.05027389711842,3.0015234514278304,99.02088554720136,neighbourhood_size_discount
42,arxiv,OR,3,0.4,11,39.86491290437256,3.0003554923569142,38.0048376456791,neighbourhood_size_discount
43,timik1q2009,OR,3,0.4,6,98.82661826196882,3.0015234514278304,98.7903091060986,neighbourhood_size_discount
44,arxiv,OR,3,0.5,11,22.71596160682545,3.0003554923569142,20.325441618412373,neighbourhood_size_discount
45,timik1q2009,OR,3,0.5,8,96.88178665197238,3.0015234514278304,96.78529657477024,neighbourhood_size_discount
46,arxiv,OR,3,0.6,9,21.25844294347672,3.0003554923569142,18.822839551418312,neighbourhood_size_discount
47,timik1q2009,OR,3,0.6,9,96.74402774626432,3.0015234514278304,96.64327485380116,neighbourhood_size_discount
48,arxiv,OR,3,0.7,8,13.039459651617491,3.0003554923569142,10.34962984680789,neighbourhood_size_discount
49,timik1q2009,OR,3,0.7,12,93.98722893909436,3.0015234514278304,93.80116959064328,neighbourhood_size_discount
50,arxiv,OR,3,0.8,7,9.185922502666193,3.0003554923569142,6.3768965769991945,neighbourhood_size_discount
51,timik1q2009,OR,3,0.8,14,43.922401218761145,3.0015234514278304,42.18713450292398,neighbourhood_size_discount
52,arxiv,OR,3,0.9,7,8.759331674369001,3.0003554923569142,5.937110606171664,neighbourhood_size_discount
53,timik1q2009,OR,3,0.9,7,35.692522122459565,3.0015234514278304,33.702589807852966,neighbourhood_size_discount
54,arxiv,OR,4,0.1,7,63.611802346249554,4.002843938855315,62.09450451784921,neighbourhood_size_discount
55,timik1q2009,OR,4,0.1,5,99.07944637126836,4.001491037567663,99.0410750763932,neighbourhood_size_discount
56,arxiv,OR,4,0.2,8,60.46924991112691,4.002843938855315,58.82091541993779,neighbourhood_size_discount
57,timik1q2009,OR,4,0.2,5,99.07944637126836,4.001491037567663,99.0410750763932,neighbourhood_size_discount
58,arxiv,OR,4,0.3,11,55.748311411304655,4.002843938855315,53.9031254628944,neighbourhood_size_discount
59,timik1q2009,OR,4,0.3,5,99.05027389711842,4.001491037567663,99.0106866105043,neighbourhood_size_discount
60,arxiv,OR,4,0.4,11,42.58798435833629,4.002843938855315,40.19404532661828,neighbourhood_size_discount
61,timik1q2009,OR,4,0.4,6,98.82661826196882,4.001491037567663,98.77770837202236,neighbourhood_size_discount
62,arxiv,OR,4,0.5,9,25.32527550657661,4.002843938855315,22.21152421863428,neighbourhood_size_discount
63,timik1q2009,OR,4,0.5,8,96.88178665197238,4.001491037567663,96.75181064609254,neighbourhood_size_discount
64,arxiv,OR,4,0.6,9,24.23746889441877,4.002843938855315,21.078358761664944,neighbourhood_size_discount
65,timik1q2009,OR,4,0.6,8,96.74402774626432,4.001491037567663,96.60830955717252,neighbourhood_size_discount
66,arxiv,OR,4,0.7,7,15.68432278706008,4.002843938855315,12.168567619611911,neighbourhood_size_discount
67,timik1q2009,OR,4,0.7,11,93.98722893909436,4.001491037567663,93.73659953066704,neighbourhood_size_discount
68,arxiv,OR,4,0.8,7,11.333096338428724,4.002843938855315,7.635905791734557,neighbourhood_size_discount
69,timik1q2009,OR,4,0.8,21,88.73294220608732,4.001491037567663,88.26329917444667,neighbourhood_size_discount
70,arxiv,OR,4,0.9,7,10.80696765019552,4.002843938855315,7.0878388386905655,neighbourhood_size_discount
71,timik1q2009,OR,4,0.9,6,43.51398658066189,4.001491037567663,41.15948879847383,neighbourhood_size_discount
