,network,protocol,seeding_budget,mi_value,diffusion_len,active_actors_prct,seed_actors_prct,gain,selection_metric
11675,lazega,AND,33,0.9,0,33.80281690140845,33.80281690140845,0.0,neighbourhood_size
11676,er2,AND,33,0.9,1,34.300000000000004,33.0,1.9402985074626928,neighbourhood_size
11677,er3,AND,33,0.9,1,33.5,33.0,0.746268656716418,neighbourhood_size
11678,er5,AND,33,0.9,0,33.0,33.0,0.0,neighbourhood_size
11679,sf2,AND,33,0.9,1,42.5,33.0,14.17910447761194,neighbourhood_size
11680,sf3,AND,33,0.9,1,34.2,33.0,1.7910447761194073,neighbourhood_size
11681,sf5,AND,33,0.9,1,33.1,33.0,0.1492537313432857,neighbourhood_size
11682,aucs,AND,34,0.1,3,96.72131147540983,34.42622950819672,95.0,neighbourhood_size
11683,ckm_physicians,AND,34,0.1,3,99.1701244813278,34.024896265560166,98.74213836477988,neighbourhood_size
11684,eu_transportation,AND,34,0.1,3,100.0,34.05275779376499,100.0,neighbourhood_size
11685,lazega,AND,34,0.1,2,100.0,35.2112676056338,100.0,neighbourhood_size
11686,er2,AND,34,0.1,4,99.4,34.0,99.09090909090912,neighbourhood_size
11687,er3,AND,34,0.1,5,96.5,34.0,94.6969696969697,neighbourhood_size
11688,er5,AND,34,0.1,3,97.9,34.0,96.8181818181818,neighbourhood_size
11689,sf2,AND,34,0.1,2,63.0,34.0,43.93939393939394,neighbourhood_size
11690,sf3,AND,34,0.1,3,40.6,34.0,10.000000000000002,neighbourhood_size
11691,sf5,AND,34,0.1,3,47.4,34.0,20.3030303030303,neighbourhood_size
11692,aucs,AND,34,0.2,3,96.72131147540983,34.42622950819672,95.0,neighbourhood_size
11693,ckm_physicians,AND,34,0.2,3,99.1701244813278,34.024896265560166,98.74213836477988,neighbourhood_size
11694,eu_transportation,AND,34,0.2,3,100.0,34.05275779376499,100.0,neighbourhood_size
11695,lazega,AND,34,0.2,2,100.0,35.2112676056338,100.0,neighbourhood_size
11696,er2,AND,34,0.2,4,99.4,34.0,99.09090909090912,neighbourhood_size
11697,er3,AND,34,0.2,5,96.5,34.0,94.6969696969697,neighbourhood_size
11698,er5,AND,34,0.2,5,97.9,34.0,96.8181818181818,neighbourhood_size
11699,sf2,AND,34,0.2,2,63.0,34.0,43.93939393939394,neighbourhood_size
11700,sf3,AND,34,0.2,3,40.6,34.0,10.000000000000002,neighbourhood_size
11701,sf5,AND,34,0.2,3,47.2,34.0,19.999999999999996,neighbourhood_size
11702,aucs,AND,34,0.3,4,96.72131147540983,34.42622950819672,95.0,neighbourhood_size
11703,ckm_physicians,AND,34,0.3,4,99.1701244813278,34.024896265560166,98.74213836477988,neighbourhood_size
11704,eu_transportation,AND,34,0.3,4,100.0,34.05275779376499,100.0,neighbourhood_size
11705,lazega,AND,34,0.3,2,100.0,35.2112676056338,100.0,neighbourhood_size
11706,er2,AND,34,0.3,4,99.4,34.0,99.09090909090912,neighbourhood_size
11707,er3,AND,34,0.3,6,96.5,34.0,94.6969696969697,neighbourhood_size
11708,er5,AND,34,0.3,5,97.9,34.0,96.8181818181818,neighbourhood_size
11709,sf2,AND,34,0.3,2,63.0,34.0,43.93939393939394,neighbourhood_size
11710,sf3,AND,34,0.3,2,39.900000000000006,34.0,8.939393939393948,neighbourhood_size
11711,sf5,AND,34,0.3,4,47.1,34.0,19.84848484848484,neighbourhood_size
11712,aucs,AND,34,0.4,3,77.04918032786885,34.42622950819672,65.0,neighbourhood_size
11713,ckm_physicians,AND,34,0.4,8,89.21161825726142,34.024896265560166,83.64779874213836,neighbourhood_size
11714,eu_transportation,AND,34,0.4,7,98.56115107913668,34.05275779376499,97.81818181818184,neighbourhood_size
11715,lazega,AND,34,0.4,4,100.0,35.2112676056338,100.0,neighbourhood_size
11716,er2,AND,34,0.4,6,99.4,34.0,99.09090909090912,neighbourhood_size
11717,er3,AND,34,0.4,19,94.2,34.0,91.2121212121212,neighbourhood_size
11718,er5,AND,34,0.4,31,97.5,34.0,96.21212121212122,neighbourhood_size
11719,sf2,AND,34,0.4,3,63.0,34.0,43.93939393939394,neighbourhood_size
11720,sf3,AND,34,0.4,2,39.7,34.0,8.63636363636364,neighbourhood_size
11721,sf5,AND,34,0.4,3,43.1,34.0,13.787878787878787,neighbourhood_size
11722,aucs,AND,34,0.5,3,47.540983606557376,34.42622950819672,20.0,neighbourhood_size
11723,ckm_physicians,AND,34,0.5,4,57.67634854771784,34.024896265560166,35.84905660377357,neighbourhood_size
11724,eu_transportation,AND,34,0.5,6,89.68824940047962,34.05275779376499,84.36363636363636,neighbourhood_size
11725,lazega,AND,34,0.5,5,73.23943661971832,35.2112676056338,58.695652173913054,neighbourhood_size
11726,er2,AND,34,0.5,14,59.9,34.0,39.24242424242424,neighbourhood_size
11727,er3,AND,34,0.5,3,39.3,34.0,8.030303030303036,neighbourhood_size
11728,er5,AND,34,0.5,3,35.7,34.0,2.575757575757569,neighbourhood_size
11729,sf2,AND,34,0.5,5,61.4,34.0,41.51515151515152,neighbourhood_size
11730,sf3,AND,34,0.5,2,38.7,34.0,7.1212121212121255,neighbourhood_size
11731,sf5,AND,34,0.5,3,38.7,34.0,7.1212121212121255,neighbourhood_size
11732,aucs,AND,34,0.6,3,47.540983606557376,34.42622950819672,20.0,neighbourhood_size
11733,ckm_physicians,AND,34,0.6,4,57.67634854771784,34.024896265560166,35.84905660377357,neighbourhood_size
11734,eu_transportation,AND,34,0.6,6,89.68824940047962,34.05275779376499,84.36363636363636,neighbourhood_size
11735,lazega,AND,34,0.6,1,38.0281690140845,35.2112676056338,4.347826086956521,neighbourhood_size
11736,er2,AND,34,0.6,10,55.400000000000006,34.0,32.42424242424243,neighbourhood_size
11737,er3,AND,34,0.6,3,38.8,34.0,7.27272727272728,neighbourhood_size
11738,er5,AND,34,0.6,2,34.8,34.0,1.2121212121212075,neighbourhood_size
11739,sf2,AND,34,0.6,5,61.4,34.0,41.51515151515152,neighbourhood_size
11740,sf3,AND,34,0.6,2,38.7,34.0,7.1212121212121255,neighbourhood_size
11741,sf5,AND,34,0.6,3,38.5,34.0,6.818181818181818,neighbourhood_size
11742,aucs,AND,34,0.7000000000000001,2,40.98360655737705,34.42622950819672,10.000000000000004,neighbourhood_size
11743,ckm_physicians,AND,34,0.7000000000000001,1,41.90871369294606,34.024896265560166,11.949685534591197,neighbourhood_size
11744,eu_transportation,AND,34,0.7000000000000001,3,84.65227817745803,34.05275779376499,76.72727272727272,neighbourhood_size
11745,lazega,AND,34,0.7000000000000001,0,35.2112676056338,35.2112676056338,0.0,neighbourhood_size
11746,er2,AND,34,0.7000000000000001,2,40.1,34.0,9.242424242424244,neighbourhood_size
11747,er3,AND,34,0.7000000000000001,1,35.2,34.0,1.818181818181812,neighbourhood_size
11748,er5,AND,34,0.7000000000000001,1,34.1,34.0,0.1515151515151536,neighbourhood_size
11749,sf2,AND,34,0.7000000000000001,3,51.2,34.0,26.060606060606062,neighbourhood_size
11750,sf3,AND,34,0.7000000000000001,1,36.9,34.0,4.393939393939392,neighbourhood_size
11751,sf5,AND,34,0.7000000000000001,1,35.0,34.0,1.5151515151515151,neighbourhood_size
11752,aucs,AND,34,0.8,1,36.0655737704918,34.42622950819672,2.500000000000001,neighbourhood_size
11753,ckm_physicians,AND,34,0.8,1,39.004149377593365,34.024896265560166,7.54716981132076,neighbourhood_size
11754,eu_transportation,AND,34,0.8,1,80.57553956834532,34.05275779376499,70.54545454545453,neighbourhood_size
11755,lazega,AND,34,0.8,0,35.2112676056338,35.2112676056338,0.0,neighbourhood_size
11756,er2,AND,34,0.8,1,35.9,34.0,2.8787878787878767,neighbourhood_size
11757,er3,AND,34,0.8,1,34.599999999999994,34.0,0.9090909090909004,neighbourhood_size
11758,er5,AND,34,0.8,0,34.0,34.0,0.0,neighbourhood_size
11759,sf2,AND,34,0.8,2,44.6,34.0,16.060606060606062,neighbourhood_size
11760,sf3,AND,34,0.8,1,35.2,34.0,1.818181818181812,neighbourhood_size
11761,sf5,AND,34,0.8,1,34.2,34.0,0.3030303030303073,neighbourhood_size
11762,aucs,AND,34,0.9,1,36.0655737704918,34.42622950819672,2.500000000000001,neighbourhood_size
11763,ckm_physicians,AND,34,0.9,1,39.004149377593365,34.024896265560166,7.54716981132076,neighbourhood_size
11764,eu_transportation,AND,34,0.9,1,80.3357314148681,34.05275779376499,70.18181818181817,neighbourhood_size
11765,lazega,AND,34,0.9,0,35.2112676056338,35.2112676056338,0.0,neighbourhood_size
11766,er2,AND,34,0.9,1,35.4,34.0,2.121212121212119,neighbourhood_size
11767,er3,AND,34,0.9,1,34.5,34.0,0.7575757575757576,neighbourhood_size
11768,er5,AND,34,0.9,0,34.0,34.0,0.0,neighbourhood_size
11769,sf2,AND,34,0.9,1,43.8,34.0,14.848484848484844,neighbourhood_size
11770,sf3,AND,34,0.9,1,35.2,34.0,1.818181818181812,neighbourhood_size
11771,sf5,AND,34,0.9,1,34.2,34.0,0.3030303030303073,neighbourhood_size
11772,aucs,AND,35,0.1,3,96.72131147540983,36.0655737704918,94.87179487179486,neighbourhood_size
11773,ckm_physicians,AND,35,0.1,3,99.1701244813278,35.26970954356847,98.71794871794872,neighbourhood_size
11774,eu_transportation,AND,35,0.1,3,100.0,35.011990407673856,100.0,neighbourhood_size
11775,lazega,AND,35,0.1,2,100.0,35.2112676056338,100.0,neighbourhood_size
11776,er2,AND,35,0.1,4,99.4,35.0,99.0769230769231,neighbourhood_size
11777,er3,AND,35,0.1,5,96.5,35.0,94.6153846153846,neighbourhood_size
11778,er5,AND,35,0.1,3,97.9,35.0,96.76923076923076,neighbourhood_size
11779,sf2,AND,35,0.1,2,63.0,35.0,43.07692307692308,neighbourhood_size
11780,sf3,AND,35,0.1,3,41.3,35.0,9.692307692307688,neighbourhood_size
11781,sf5,AND,35,0.1,3,48.0,35.0,20.0,neighbourhood_size
11782,aucs,AND,35,0.2,3,96.72131147540983,36.0655737704918,94.87179487179486,neighbourhood_size
11783,ckm_physicians,AND,35,0.2,3,99.1701244813278,35.26970954356847,98.71794871794872,neighbourhood_size
11784,eu_transportation,AND,35,0.2,3,100.0,35.011990407673856,100.0,neighbourhood_size
11785,lazega,AND,35,0.2,2,100.0,35.2112676056338,100.0,neighbourhood_size
11786,er2,AND,35,0.2,4,99.4,35.0,99.0769230769231,neighbourhood_size
11787,er3,AND,35,0.2,5,96.5,35.0,94.6153846153846,neighbourhood_size
11788,er5,AND,35,0.2,5,97.9,35.0,96.76923076923076,neighbourhood_size
11789,sf2,AND,35,0.2,2,63.0,35.0,43.07692307692308,neighbourhood_size
11790,sf3,AND,35,0.2,3,41.3,35.0,9.692307692307688,neighbourhood_size
11791,sf5,AND,35,0.2,3,47.8,35.0,19.69230769230769,neighbourhood_size
11792,aucs,AND,35,0.3,3,96.72131147540983,36.0655737704918,94.87179487179486,neighbourhood_size
11793,ckm_physicians,AND,35,0.3,4,99.1701244813278,35.26970954356847,98.71794871794872,neighbourhood_size
11794,eu_transportation,AND,35,0.3,4,100.0,35.011990407673856,100.0,neighbourhood_size
11795,lazega,AND,35,0.3,2,100.0,35.2112676056338,100.0,neighbourhood_size
11796,er2,AND,35,0.3,4,99.4,35.0,99.0769230769231,neighbourhood_size
11797,er3,AND,35,0.3,6,96.5,35.0,94.6153846153846,neighbourhood_size
11798,er5,AND,35,0.3,5,97.9,35.0,96.76923076923076,neighbourhood_size
11799,sf2,AND,35,0.3,2,63.0,35.0,43.07692307692308,neighbourhood_size
11800,sf3,AND,35,0.3,2,40.6,35.0,8.615384615384617,neighbourhood_size
11801,sf5,AND,35,0.3,4,47.7,35.0,19.538461538461533,neighbourhood_size
11802,aucs,AND,35,0.4,3,78.68852459016394,36.0655737704918,66.66666666666667,neighbourhood_size
11803,ckm_physicians,AND,35,0.4,8,89.21161825726142,35.26970954356847,83.33333333333336,neighbourhood_size
11804,eu_transportation,AND,35,0.4,7,98.56115107913668,35.011990407673856,97.7859778597786,neighbourhood_size
11805,lazega,AND,35,0.4,4,100.0,35.2112676056338,100.0,neighbourhood_size
11806,er2,AND,35,0.4,6,99.4,35.0,99.0769230769231,neighbourhood_size
11807,er3,AND,35,0.4,18,95.0,35.0,92.3076923076923,neighbourhood_size
11808,er5,AND,35,0.4,17,97.5,35.0,96.15384615384616,neighbourhood_size
11809,sf2,AND,35,0.4,3,63.0,35.0,43.07692307692308,neighbourhood_size
11810,sf3,AND,35,0.4,2,40.5,35.0,8.461538461538462,neighbourhood_size
11811,sf5,AND,35,0.4,3,43.9,35.0,13.69230769230769,neighbourhood_size
11812,aucs,AND,35,0.5,3,49.18032786885246,36.0655737704918,20.512820512820515,neighbourhood_size
11813,ckm_physicians,AND,35,0.5,4,60.16597510373444,35.26970954356847,38.46153846153846,neighbourhood_size
11814,eu_transportation,AND,35,0.5,6,90.16786570743405,35.011990407673856,84.87084870848709,neighbourhood_size
11815,lazega,AND,35,0.5,5,73.23943661971832,35.2112676056338,58.695652173913054,neighbourhood_size
11816,er2,AND,35,0.5,20,66.0,35.0,47.69230769230769,neighbourhood_size
11817,er3,AND,35,0.5,3,41.2,35.0,9.538461538461531,neighbourhood_size
11818,er5,AND,35,0.5,2,37.1,35.0,3.230769230769233,neighbourhood_size
11819,sf2,AND,35,0.5,4,61.4,35.0,40.61538461538461,neighbourhood_size
11820,sf3,AND,35,0.5,2,39.6,35.0,7.076923076923078,neighbourhood_size
11821,sf5,AND,35,0.5,2,39.8,35.0,7.384615384615391,neighbourhood_size
11822,aucs,AND,35,0.6,3,49.18032786885246,36.0655737704918,20.512820512820515,neighbourhood_size
11823,ckm_physicians,AND,35,0.6,4,60.16597510373444,35.26970954356847,38.46153846153846,neighbourhood_size
11824,eu_transportation,AND,35,0.6,6,90.16786570743405,35.011990407673856,84.87084870848709,neighbourhood_size
11825,lazega,AND,35,0.6,1,38.0281690140845,35.2112676056338,4.347826086956521,neighbourhood_size
11826,er2,AND,35,0.6,10,59.3,35.0,37.38461538461538,neighbourhood_size
11827,er3,AND,35,0.6,3,40.3,35.0,8.15384615384616,neighbourhood_size
11828,er5,AND,35,0.6,2,36.1,35.0,1.6923076923076943,neighbourhood_size
11829,sf2,AND,35,0.6,4,61.4,35.0,40.61538461538461,neighbourhood_size
11830,sf3,AND,35,0.6,2,39.6,35.0,7.076923076923078,neighbourhood_size
11831,sf5,AND,35,0.6,3,39.6,35.0,7.076923076923078,neighbourhood_size
11832,aucs,AND,35,0.7000000000000001,2,42.62295081967213,36.0655737704918,10.256410256410252,neighbourhood_size
11833,ckm_physicians,AND,35,0.7000000000000001,1,43.98340248962656,35.26970954356847,13.461538461538458,neighbourhood_size
11834,eu_transportation,AND,35,0.7000000000000001,3,85.61151079136691,35.011990407673856,77.85977859778599,neighbourhood_size
11835,lazega,AND,35,0.7000000000000001,0,35.2112676056338,35.2112676056338,0.0,neighbourhood_size
11836,er2,AND,35,0.7000000000000001,2,41.7,35.0,10.3076923076923,neighbourhood_size
11837,er3,AND,35,0.7000000000000001,1,36.5,35.0,2.3076923076923075,neighbourhood_size
11838,er5,AND,35,0.7000000000000001,1,35.099999999999994,35.0,0.1538461538461451,neighbourhood_size
11839,sf2,AND,35,0.7000000000000001,3,51.9,35.0,26.0,neighbourhood_size
11840,sf3,AND,35,0.7000000000000001,1,37.9,35.0,4.46153846153846,neighbourhood_size
11841,sf5,AND,35,0.7000000000000001,1,36.0,35.0,1.5384615384615383,neighbourhood_size
11842,aucs,AND,35,0.8,1,37.704918032786885,36.0655737704918,2.5641025641025657,neighbourhood_size
11843,ckm_physicians,AND,35,0.8,1,40.24896265560166,35.26970954356847,7.692307692307687,neighbourhood_size
11844,eu_transportation,AND,35,0.8,1,81.5347721822542,35.011990407673856,71.58671586715869,neighbourhood_size
11845,lazega,AND,35,0.8,0,35.2112676056338,35.2112676056338,0.0,neighbourhood_size
11846,er2,AND,35,0.8,1,37.1,35.0,3.230769230769233,neighbourhood_size
11847,er3,AND,35,0.8,1,35.7,35.0,1.0769230769230704,neighbourhood_size
11848,er5,AND,35,0.8,0,35.0,35.0,0.0,neighbourhood_size
11849,sf2,AND,35,0.8,1,45.5,35.0,16.153846153846153,neighbourhood_size
11850,sf3,AND,35,0.8,1,36.4,35.0,2.1538461538461515,neighbourhood_size
11851,sf5,AND,35,0.8,1,35.2,35.0,0.3076923076923011,neighbourhood_size
11852,aucs,AND,35,0.9,1,37.704918032786885,36.0655737704918,2.5641025641025657,neighbourhood_size
11853,ckm_physicians,AND,35,0.9,1,40.24896265560166,35.26970954356847,7.692307692307687,neighbourhood_size
11854,eu_transportation,AND,35,0.9,1,81.29496402877699,35.011990407673856,71.2177121771218,neighbourhood_size
11855,lazega,AND,35,0.9,0,35.2112676056338,35.2112676056338,0.0,neighbourhood_size
11856,er2,AND,35,0.9,1,36.4,35.0,2.1538461538461515,neighbourhood_size
11857,er3,AND,35,0.9,1,35.5,35.0,0.7692307692307693,neighbourhood_size
11858,er5,AND,35,0.9,0,35.0,35.0,0.0,neighbourhood_size
11859,sf2,AND,35,0.9,1,45.0,35.0,15.384615384615383,neighbourhood_size
11860,sf3,AND,35,0.9,1,36.4,35.0,2.1538461538461515,neighbourhood_size
11861,sf5,AND,35,0.9,1,35.2,35.0,0.3076923076923011,neighbourhood_size
11862,aucs,AND,36,0.1,3,96.72131147540983,36.0655737704918,94.87179487179486,neighbourhood_size
11863,ckm_physicians,AND,36,0.1,3,99.1701244813278,36.09958506224066,98.70129870129873,neighbourhood_size
11864,eu_transportation,AND,36,0.1,3,100.0,36.21103117505996,100.0,neighbourhood_size
11865,lazega,AND,36,0.1,2,100.0,36.61971830985916,100.0,neighbourhood_size
11866,er2,AND,36,0.1,4,99.4,36.0,99.0625,neighbourhood_size
11867,er3,AND,36,0.1,4,96.5,36.0,94.53125,neighbourhood_size
11868,er5,AND,36,0.1,3,97.9,36.0,96.71875,neighbourhood_size
11869,sf2,AND,36,0.1,2,63.0,36.0,42.1875,neighbourhood_size
11870,sf3,AND,36,0.1,3,41.9,36.0,9.218749999999998,neighbourhood_size
11871,sf5,AND,36,0.1,3,48.5,36.0,19.53125,neighbourhood_size
11872,aucs,AND,36,0.2,3,96.72131147540983,36.0655737704918,94.87179487179486,neighbourhood_size
11873,ckm_physicians,AND,36,0.2,3,99.1701244813278,36.09958506224066,98.70129870129873,neighbourhood_size
11874,eu_transportation,AND,36,0.2,3,100.0,36.21103117505996,100.0,neighbourhood_size
11875,lazega,AND,36,0.2,2,100.0,36.61971830985916,100.0,neighbourhood_size
11876,er2,AND,36,0.2,4,99.4,36.0,99.0625,neighbourhood_size
11877,er3,AND,36,0.2,5,96.5,36.0,94.53125,neighbourhood_size
11878,er5,AND,36,0.2,5,97.9,36.0,96.71875,neighbourhood_size
11879,sf2,AND,36,0.2,2,63.0,36.0,42.1875,neighbourhood_size
11880,sf3,AND,36,0.2,3,41.9,36.0,9.218749999999998,neighbourhood_size
11881,sf5,AND,36,0.2,3,48.3,36.0,19.21875,neighbourhood_size
11882,aucs,AND,36,0.3,3,96.72131147540983,36.0655737704918,94.87179487179486,neighbourhood_size
11883,ckm_physicians,AND,36,0.3,3,99.1701244813278,36.09958506224066,98.70129870129873,neighbourhood_size
11884,eu_transportation,AND,36,0.3,4,100.0,36.21103117505996,100.0,neighbourhood_size
11885,lazega,AND,36,0.3,2,100.0,36.61971830985916,100.0,neighbourhood_size
11886,er2,AND,36,0.3,4,99.4,36.0,99.0625,neighbourhood_size
11887,er3,AND,36,0.3,6,96.5,36.0,94.53125,neighbourhood_size
11888,er5,AND,36,0.3,5,97.9,36.0,96.71875,neighbourhood_size
11889,sf2,AND,36,0.3,2,63.0,36.0,42.1875,neighbourhood_size
11890,sf3,AND,36,0.3,2,41.3,36.0,8.281249999999996,neighbourhood_size
11891,sf5,AND,36,0.3,4,48.2,36.0,19.062499999999996,neighbourhood_size
11892,aucs,AND,36,0.4,3,78.68852459016394,36.0655737704918,66.66666666666667,neighbourhood_size
11893,ckm_physicians,AND,36,0.4,8,89.21161825726142,36.09958506224066,83.11688311688313,neighbourhood_size
11894,eu_transportation,AND,36,0.4,7,98.56115107913668,36.21103117505996,97.74436090225564,neighbourhood_size
11895,lazega,AND,36,0.4,4,100.0,36.61971830985916,100.0,neighbourhood_size
11896,er2,AND,36,0.4,6,99.4,36.0,99.0625,neighbourhood_size
11897,er3,AND,36,0.4,17,95.0,36.0,92.1875,neighbourhood_size
11898,er5,AND,36,0.4,14,97.5,36.0,96.09375,neighbourhood_size
11899,sf2,AND,36,0.4,3,63.0,36.0,42.1875,neighbourhood_size
11900,sf3,AND,36,0.4,2,41.2,36.0,8.124999999999993,neighbourhood_size
11901,sf5,AND,36,0.4,3,44.9,36.0,13.906249999999998,neighbourhood_size
11902,aucs,AND,36,0.5,3,49.18032786885246,36.0655737704918,20.512820512820515,neighbourhood_size
11903,ckm_physicians,AND,36,0.5,4,60.99585062240664,36.09958506224066,38.961038961038966,neighbourhood_size
11904,eu_transportation,AND,36,0.5,6,90.16786570743405,36.21103117505996,84.58646616541353,neighbourhood_size
11905,lazega,AND,36,0.5,5,73.23943661971832,36.61971830985916,57.777777777777786,neighbourhood_size
11906,er2,AND,36,0.5,18,70.7,36.0,54.21875000000001,neighbourhood_size
11907,er3,AND,36,0.5,3,42.6,36.0,10.312500000000002,neighbourhood_size
11908,er5,AND,36,0.5,3,38.8,36.0,4.375000000000007,neighbourhood_size
11909,sf2,AND,36,0.5,4,61.4,36.0,39.6875,neighbourhood_size
11910,sf3,AND,36,0.5,2,40.3,36.0,6.718750000000007,neighbourhood_size
11911,sf5,AND,36,0.5,2,40.6,36.0,7.187500000000002,neighbourhood_size
11912,aucs,AND,36,0.6,3,49.18032786885246,36.0655737704918,20.512820512820515,neighbourhood_size
11913,ckm_physicians,AND,36,0.6,4,60.99585062240664,36.09958506224066,38.961038961038966,neighbourhood_size
11914,eu_transportation,AND,36,0.6,6,90.16786570743405,36.21103117505996,84.58646616541353,neighbourhood_size
11915,lazega,AND,36,0.6,1,39.436619718309856,36.61971830985916,4.444444444444433,neighbourhood_size
11916,er2,AND,36,0.6,8,60.9,36.0,38.90625,neighbourhood_size
11917,er3,AND,36,0.6,3,41.9,36.0,9.218749999999998,neighbourhood_size
11918,er5,AND,36,0.6,2,37.5,36.0,2.34375,neighbourhood_size
11919,sf2,AND,36,0.6,4,61.4,36.0,39.6875,neighbourhood_size
11920,sf3,AND,36,0.6,2,40.3,36.0,6.718750000000007,neighbourhood_size
11921,sf5,AND,36,0.6,3,40.6,36.0,7.187500000000002,neighbourhood_size
11922,aucs,AND,36,0.7000000000000001,2,42.62295081967213,36.0655737704918,10.256410256410252,neighbourhood_size
11923,ckm_physicians,AND,36,0.7000000000000001,2,45.64315352697096,36.09958506224066,14.935064935064938,neighbourhood_size
11924,eu_transportation,AND,36,0.7000000000000001,3,85.61151079136691,36.21103117505996,77.4436090225564,neighbourhood_size
11925,lazega,AND,36,0.7000000000000001,0,36.61971830985916,36.61971830985916,0.0,neighbourhood_size
11926,er2,AND,36,0.7000000000000001,3,43.4,36.0,11.562499999999998,neighbourhood_size
11927,er3,AND,36,0.7000000000000001,1,37.6,36.0,2.500000000000002,neighbourhood_size
11928,er5,AND,36,0.7000000000000001,1,36.1,36.0,0.1562500000000022,neighbourhood_size
11929,sf2,AND,36,0.7000000000000001,3,52.400000000000006,36.0,25.625000000000007,neighbourhood_size
11930,sf3,AND,36,0.7000000000000001,1,38.7,36.0,4.218750000000004,neighbourhood_size
11931,sf5,AND,36,0.7000000000000001,1,37.0,36.0,1.5625,neighbourhood_size
11932,aucs,AND,36,0.8,1,37.704918032786885,36.0655737704918,2.5641025641025657,neighbourhood_size
11933,ckm_physicians,AND,36,0.8,1,41.49377593360996,36.09958506224066,8.441558441558444,neighbourhood_size
11934,eu_transportation,AND,36,0.8,1,82.49400479616307,36.21103117505996,72.5563909774436,neighbourhood_size
11935,lazega,AND,36,0.8,0,36.61971830985916,36.61971830985916,0.0,neighbourhood_size
11936,er2,AND,36,0.8,1,38.2,36.0,3.4375000000000044,neighbourhood_size
11937,er3,AND,36,0.8,1,36.8,36.0,1.2499999999999956,neighbourhood_size
11938,er5,AND,36,0.8,0,36.0,36.0,0.0,neighbourhood_size
11939,sf2,AND,36,0.8,1,46.6,36.0,16.562500000000004,neighbourhood_size
11940,sf3,AND,36,0.8,1,37.5,36.0,2.34375,neighbourhood_size
11941,sf5,AND,36,0.8,1,36.2,36.0,0.3124999999999933,neighbourhood_size
11942,aucs,AND,36,0.9,1,37.704918032786885,36.0655737704918,2.5641025641025657,neighbourhood_size
11943,ckm_physicians,AND,36,0.9,1,41.49377593360996,36.09958506224066,8.441558441558444,neighbourhood_size
11944,eu_transportation,AND,36,0.9,1,82.25419664268586,36.21103117505996,72.18045112781955,neighbourhood_size
11945,lazega,AND,36,0.9,0,36.61971830985916,36.61971830985916,0.0,neighbourhood_size
11946,er2,AND,36,0.9,1,37.5,36.0,2.34375,neighbourhood_size
11947,er3,AND,36,0.9,1,36.6,36.0,0.9375000000000022,neighbourhood_size
11948,er5,AND,36,0.9,0,36.0,36.0,0.0,neighbourhood_size
11949,sf2,AND,36,0.9,1,46.2,36.0,15.937500000000004,neighbourhood_size
11950,sf3,AND,36,0.9,1,37.5,36.0,2.34375,neighbourhood_size
11951,sf5,AND,36,0.9,1,36.2,36.0,0.3124999999999933,neighbourhood_size
11952,aucs,AND,37,0.1,3,96.72131147540983,37.704918032786885,94.73684210526316,neighbourhood_size
11953,ckm_physicians,AND,37,0.1,3,99.1701244813278,37.344398340248965,98.67549668874172,neighbourhood_size
11954,eu_transportation,AND,37,0.1,3,100.0,37.170263788968825,100.0,neighbourhood_size
11955,lazega,AND,37,0.1,2,100.0,38.0281690140845,100.0,neighbourhood_size
11956,er2,AND,37,0.1,4,99.4,37.0,99.04761904761908,neighbourhood_size
11957,er3,AND,37,0.1,4,96.5,37.0,94.44444444444444,neighbourhood_size
11958,er5,AND,37,0.1,3,97.9,37.0,96.66666666666666,neighbourhood_size
11959,sf2,AND,37,0.1,2,63.0,37.0,41.26984126984127,neighbourhood_size
11960,sf3,AND,37,0.1,3,42.4,37.0,8.57142857142857,neighbourhood_size
11961,sf5,AND,37,0.1,3,49.0,37.0,19.047619047619047,neighbourhood_size
11962,aucs,AND,37,0.2,3,96.72131147540983,37.704918032786885,94.73684210526316,neighbourhood_size
11963,ckm_physicians,AND,37,0.2,3,99.1701244813278,37.344398340248965,98.67549668874172,neighbourhood_size
11964,eu_transportation,AND,37,0.2,3,100.0,37.170263788968825,100.0,neighbourhood_size
11965,lazega,AND,37,0.2,2,100.0,38.0281690140845,100.0,neighbourhood_size
11966,er2,AND,37,0.2,4,99.4,37.0,99.04761904761908,neighbourhood_size
11967,er3,AND,37,0.2,5,96.5,37.0,94.44444444444444,neighbourhood_size
11968,er5,AND,37,0.2,4,97.9,37.0,96.66666666666666,neighbourhood_size
11969,sf2,AND,37,0.2,2,63.0,37.0,41.26984126984127,neighbourhood_size
11970,sf3,AND,37,0.2,3,42.4,37.0,8.57142857142857,neighbourhood_size
11971,sf5,AND,37,0.2,3,48.8,37.0,18.730158730158728,neighbourhood_size
11972,aucs,AND,37,0.3,3,96.72131147540983,37.704918032786885,94.73684210526316,neighbourhood_size
11973,ckm_physicians,AND,37,0.3,3,99.1701244813278,37.344398340248965,98.67549668874172,neighbourhood_size
11974,eu_transportation,AND,37,0.3,4,100.0,37.170263788968825,100.0,neighbourhood_size
11975,lazega,AND,37,0.3,2,100.0,38.0281690140845,100.0,neighbourhood_size
11976,er2,AND,37,0.3,4,99.4,37.0,99.04761904761908,neighbourhood_size
11977,er3,AND,37,0.3,6,96.5,37.0,94.44444444444444,neighbourhood_size
