,network,protocol,seeding_budget,mi_value,repetition_run,diffusion_len,active_actors_prct,seed_actors_prct,gain
0,aucs,AND,1.639344262295082,0.1,1,7,49.18032786885246,1.639344262295082,48.33333333333333
1,aucs,AND,3.278688524590164,0.1,1,6,63.934426229508205,3.278688524590164,62.71186440677967
2,aucs,AND,4.918032786885246,0.1,1,6,80.32786885245902,4.918032786885246,79.3103448275862
3,aucs,AND,6.557377049180328,0.1,1,5,85.24590163934425,6.557377049180328,84.21052631578947
4,aucs,AND,8.19672131147541,0.1,1,5,90.1639344262295,8.19672131147541,89.28571428571428
5,aucs,AND,9.836065573770492,0.1,1,5,93.44262295081968,9.836065573770492,92.72727272727275
6,aucs,AND,11.475409836065573,0.1,1,5,96.72131147540983,11.475409836065573,96.29629629629629
7,aucs,AND,13.114754098360656,0.1,1,5,100.0,13.114754098360656,100.0
8,aucs,AND,14.754098360655737,0.1,1,3,100.0,14.754098360655737,100.0
9,aucs,AND,16.39344262295082,0.1,1,3,100.0,16.39344262295082,100.00000000000001
10,aucs,AND,18.0327868852459,0.1,1,3,100.0,18.0327868852459,100.0
11,aucs,AND,19.672131147540984,0.1,1,3,100.0,19.672131147540984,100.0
12,aucs,AND,21.311475409836067,0.1,1,3,100.0,21.311475409836067,100.0
13,aucs,AND,22.950819672131146,0.1,1,3,100.0,22.950819672131146,100.0
14,aucs,AND,24.59016393442623,0.1,1,3,100.0,24.59016393442623,100.0
15,aucs,AND,26.229508196721312,0.1,1,3,100.0,26.229508196721312,100.0
16,aucs,AND,27.868852459016395,0.1,1,2,100.0,27.868852459016395,100.0
17,aucs,AND,29.508196721311474,0.1,1,2,100.0,29.508196721311474,100.0
18,aucs,AND,31.147540983606557,0.1,1,2,100.0,31.147540983606557,100.0
19,aucs,AND,32.78688524590164,0.1,1,2,100.0,32.78688524590164,100.0
20,aucs,AND,34.42622950819672,0.1,1,2,100.0,34.42622950819672,100.0
21,aucs,AND,36.0655737704918,0.1,1,2,100.0,36.0655737704918,100.0
22,aucs,AND,37.704918032786885,0.1,1,2,100.0,37.704918032786885,100.0
23,aucs,AND,39.34426229508197,0.1,1,2,100.0,39.34426229508197,100.0
24,aucs,AND,40.98360655737705,0.1,1,2,100.0,40.98360655737705,100.0
25,ckm_physicians,AND,0.4149377593360996,0.1,1,12,47.71784232365145,0.4149377593360996,47.50000000000001
26,ckm_physicians,AND,0.8298755186721992,0.1,1,12,67.63485477178423,0.8298755186721992,67.36401673640167
27,ckm_physicians,AND,1.2448132780082988,0.1,1,12,82.98755186721992,1.2448132780082988,82.77310924369748
28,ckm_physicians,AND,1.6597510373443984,0.1,1,12,96.2655601659751,1.6597510373443984,96.20253164556962
29,ckm_physicians,AND,2.074688796680498,0.1,1,12,97.9253112033195,2.074688796680498,97.88135593220339
30,ckm_physicians,AND,2.4896265560165975,0.1,1,12,99.1701244813278,2.4896265560165975,99.14893617021276
31,ckm_physicians,AND,2.904564315352697,0.1,1,11,100.0,2.904564315352697,99.99999999999999
32,ckm_physicians,AND,3.319502074688797,0.1,1,11,100.0,3.319502074688797,99.99999999999999
33,ckm_physicians,AND,3.7344398340248963,0.1,1,10,100.0,3.7344398340248963,100.00000000000001
34,ckm_physicians,AND,4.149377593360996,0.1,1,10,100.0,4.149377593360996,100.00000000000001
35,ckm_physicians,AND,4.564315352697095,0.1,1,10,100.0,4.564315352697095,100.00000000000001
36,ckm_physicians,AND,4.979253112033195,0.1,1,9,100.0,4.979253112033195,100.00000000000001
37,ckm_physicians,AND,5.394190871369295,0.1,1,8,100.0,5.394190871369295,100.00000000000001
38,ckm_physicians,AND,5.809128630705394,0.1,1,8,100.0,5.809128630705394,100.0
39,ckm_physicians,AND,6.224066390041494,0.1,1,8,100.0,6.224066390041494,100.0
40,ckm_physicians,AND,6.639004149377594,0.1,1,8,100.0,6.639004149377594,100.0
41,ckm_physicians,AND,7.053941908713693,0.1,1,8,100.0,7.053941908713693,100.0
42,ckm_physicians,AND,7.468879668049793,0.1,1,8,100.0,7.468879668049793,100.0
43,ckm_physicians,AND,7.8838174273858925,0.1,1,7,100.0,7.8838174273858925,100.0
44,ckm_physicians,AND,8.298755186721992,0.1,1,6,100.0,8.298755186721992,100.0
45,ckm_physicians,AND,8.71369294605809,0.1,1,5,100.0,8.71369294605809,100.0
46,ckm_physicians,AND,9.12863070539419,0.1,1,5,100.0,9.12863070539419,100.0
47,ckm_physicians,AND,9.54356846473029,0.1,1,5,100.0,9.54356846473029,100.0
48,ckm_physicians,AND,9.95850622406639,0.1,1,5,100.0,9.95850622406639,100.0
49,ckm_physicians,AND,10.37344398340249,0.1,1,5,100.0,10.37344398340249,99.99999999999999
50,ckm_physicians,AND,10.78838174273859,0.1,1,5,100.0,10.78838174273859,99.99999999999999
51,ckm_physicians,AND,11.203319502074688,0.1,1,5,100.0,11.203319502074688,99.99999999999999
52,ckm_physicians,AND,11.618257261410788,0.1,1,5,100.0,11.618257261410788,100.00000000000001
53,ckm_physicians,AND,12.033195020746888,0.1,1,5,100.0,12.033195020746888,100.00000000000001
54,ckm_physicians,AND,12.448132780082988,0.1,1,5,100.0,12.448132780082988,100.00000000000001
55,ckm_physicians,AND,12.863070539419088,0.1,1,5,100.0,12.863070539419088,100.00000000000001
56,ckm_physicians,AND,13.278008298755188,0.1,1,5,100.0,13.278008298755188,100.00000000000001
57,ckm_physicians,AND,13.692946058091286,0.1,1,5,100.0,13.692946058091286,100.0
58,ckm_physicians,AND,14.107883817427386,0.1,1,5,100.0,14.107883817427386,100.0
59,ckm_physicians,AND,14.522821576763485,0.1,1,5,100.0,14.522821576763485,100.0
60,ckm_physicians,AND,14.937759336099585,0.1,1,5,100.0,14.937759336099585,100.0
61,ckm_physicians,AND,15.352697095435685,0.1,1,5,100.0,15.352697095435685,100.0
62,ckm_physicians,AND,15.767634854771785,0.1,1,5,100.0,15.767634854771785,100.0
63,ckm_physicians,AND,16.182572614107883,0.1,1,5,100.0,16.182572614107883,100.0
64,ckm_physicians,AND,16.597510373443985,0.1,1,5,100.0,16.597510373443985,100.0
65,ckm_physicians,AND,17.012448132780083,0.1,1,5,100.0,17.012448132780083,100.0
66,ckm_physicians,AND,17.42738589211618,0.1,1,5,100.0,17.42738589211618,100.0
67,ckm_physicians,AND,17.842323651452283,0.1,1,5,100.0,17.842323651452283,99.99999999999999
68,ckm_physicians,AND,18.25726141078838,0.1,1,5,100.0,18.25726141078838,100.0
69,ckm_physicians,AND,18.672199170124482,0.1,1,5,100.0,18.672199170124482,100.0
70,ckm_physicians,AND,19.08713692946058,0.1,1,5,100.0,19.08713692946058,100.0
71,ckm_physicians,AND,19.502074688796682,0.1,1,5,100.0,19.502074688796682,100.0
72,ckm_physicians,AND,19.91701244813278,0.1,1,5,100.0,19.91701244813278,100.0
73,ckm_physicians,AND,20.33195020746888,0.1,1,5,100.0,20.33195020746888,100.0
74,ckm_physicians,AND,20.74688796680498,0.1,1,5,100.0,20.74688796680498,100.0
75,ckm_physicians,AND,21.16182572614108,0.1,1,5,100.0,21.16182572614108,100.0
76,ckm_physicians,AND,21.57676348547718,0.1,1,4,100.0,21.57676348547718,100.0
77,ckm_physicians,AND,21.991701244813278,0.1,1,4,100.0,21.991701244813278,100.0
78,ckm_physicians,AND,22.406639004149376,0.1,1,4,100.0,22.406639004149376,100.0
79,ckm_physicians,AND,22.821576763485478,0.1,1,4,100.0,22.821576763485478,100.0
80,ckm_physicians,AND,23.236514522821576,0.1,1,4,100.0,23.236514522821576,100.0
81,ckm_physicians,AND,23.651452282157678,0.1,1,4,100.0,23.651452282157678,100.0
82,ckm_physicians,AND,24.066390041493776,0.1,1,4,100.0,24.066390041493776,100.0
83,ckm_physicians,AND,24.481327800829874,0.1,1,4,100.0,24.481327800829874,100.0
84,ckm_physicians,AND,24.896265560165975,0.1,1,4,100.0,24.896265560165975,100.0
85,ckm_physicians,AND,25.311203319502074,0.1,1,4,100.0,25.311203319502074,100.0
